,video_id,comments
667,q2bqu7_HysI,"['Końcówka jest super. Dziękuję', 'Czy nie lepiej uzyc mysqlowej funkcji rand, zamiast najpierw pobierac liczbe wierszy w bazie, potem wykonywac petle itd?\nPrzeciez to samo mozna zrobic duzo prosciej:\n\n    global $wpdb;\r\n    $lastTextId = intval(get_option(\'my_plugin_quote_id\'));\r\n    $quote = $wpdb->get_row(""SELECT * FROM "" . my_plugin_table_name() . "" WHERE id <> "" . $lastTextId . "" ORDER BY RAND()"" );\r\n    update_option(\'my_plugin_quote_id\',$quote->id);\r\n\r\n\r\n4 linie zamiast 7 linii, liczac petle jako jedna linie.', '29:23\n""Prawie"" prawda. Rzeczywistosc jest jednak inna.\nWhen you insert any other value into an AUTO_INCREMENT column, the column is set to that value and the sequence is reset so that the next automatically generated value follows sequentially from the largest column value.\n\nA zatem jesli wstawimy rekord z ID 105, a nastepnie z ID 50, to przy kolejnym bez okreslonego ID wstawiony zostanie 106, a nie 51.\n\nPrzykladowo przy pustej tabeli zapytanie\nINSERT INTO `testtest` (`id`, `nazwa`) VALUES (\'6\', \'ID to 6\'), (NULL, \'ID puste\'), (\'40\', \'ID to 40\'), (\'20\', \'ID to 20\'), (NULL, \'ID to null\')\nDoda rekordy o id 6, 7, 40, 20 i 41.', 'Super video. Bardzo fajnie wykonane.', 'Kiedy następny odcinek o pluginie?', 'Fajny filmik. Więcej o programowaniu w wp ! :)', 'Cześć, a jak można do tablicy cytatów dodać tekst z linkiem, tak aby wyświetlał się na stronie również link.\nChcę aby losowo były wybierane nie cytaty tylko moje wpisy blogowe z linkiem do nich.\nPozdrawiam i gratuluję super tematu na wordpress-a. Takiego jeszcze nie widziałem w polskim wydaniu.\nCzy ktoś może pomóc? Dzięki.', 'Trzeci zapomniałem napisać xD', 'Elo']"
668,9jqqj60TCPA,"['Wreszcie! Wiedziałam, że czekać będzie warto. \n\nJakiś czas temu zaczęłam robić swój własny kalkulator kcal, polegający na podaniu, płci, wieku, wagi i wzrostu oraz poziomu aktywności. Wszystko działa elegancko, po podatawieniu do wzoru otrzymujemy wynik jakiej kaloryki powinniśmy się trzymać aby  nasz organizm funkcjonował sprawnie i miał z czego czerpać energię. \n\nUtknęłam gdy chciałam dodać do mojego kalkulatora dodatkową opcję wyboru czy chcemy schudnąć i ile, zgrubnąć i ile, czy pozostać przy tej samej wadze. \n\nSiadam więc do oglądania, nie szukając tu rozwiązania mojego problemu ale poszerzając wiedzę!', 'Super!!!']"
669,Dbnl6NNiVik,"['Bardzo fajnie to wytłumaczyłeś. Dzięki za ten materiał!', 'Rozumiem. Dziękuję! :)', 'Absolutnie świetny filmik. Bardzo esencjonalny. Ale do jednego się przyczepię. Nie mam nic przeciw Twojemu wizerunkowi, ale zauważyłeś, że momentami on zasłania to, co piszesz?  Na przykład w 28:15. Mocno wtedy to przeszkadza. Nie lepiej w takich momentach go wyłączyć, albo chociaż zastosować Greenscreen? Koszt niewielki, a od razu będzie super.', 'Patryk Super tutek , tłumacz na bazie danych np Northwind bardziej przyswajalne ...', 'co daje ten get i set? Gdy mamy publiczne zmienne składowe klasy to chyba to nic nie daje, czy się mylę?', 'Oj tak tak linq', 'Cześć, kiedy kolejny kurs z C# będzie dostępny na Udemy?']"
670,sm4U6J2Gdqs,"['Witam. Czy stworzenie  Pluginu dedykowanej bramki płatniczej jest trune?', 'Jedyny wideo materiał w języku PL o pisaniu wtyczek do WP.  Zdecydowanie lepiej mi się ogląda z przyspieszeniem na 2. Dziękuję TT', '1:17:50\nNIE!!!!\nNIE IDZCIE TA DROGA!!!\n\nNIE WOLNO dodawac styli w WordPressie w taki sposob!!!\n\nDo dodawania styli sluza odpowiednie wordpressowe funkcje!', '1:33:58 - w prawym gornym rogu jest opcja ""Odswiez"" - nie trzeba przeladowywac calej strony.', 'Dlaczego while(true) i w srodku warunkowy break, zamiast\ndo { instrukcja } while (warunek)???', 'Dlaczego nie uzyc funkcji array_rand(), ktora zwraca losowy klucz z tabeli, zamiast pisac wszystko recznie?\nreturn $quotes[array_rand($quotes)] ?', 'Wszystko zrobiłem jak trzeba tylko mam taki problem, ze po odświeżeniu strony nie pokazuje mi zmiany cytatu. Jedynie dopiero jak dodam np. komentarz to dokonuje się zmiana . Ktoś wie o co chodzi?', 'Nie widzę pluginu cytaty w wordpress. Dlaczego?  Proszę o pomoc.', 'Czcionka jest faktycznie za mała, ale poza tym świetny materiał. Długości odcinków są wg mnie dobre, dużo treści, przedstawione w przystępny sposób :) Wtyczka śmiga.', 'świetne :)']"
671,rIRi1Bre4n0,"['już prawie https://kkr600.github.io/swapi/\nprawie, bo w symulatorze iPhone8 w Chrome style działają, a na samym iPhone nie :/ orientuje się ktoś dlaczego?']"
672,m4Gu7VFMlak,"['Hej Marek a czym ty się zajmujesz na codziń?', 'Mółgłbyś wytłumaczyć jak korzystać z dokumentacji?', 'Trzymam kciuki za Ciebie. Dzięki za Twoje filmy i życzę powodzenia w szukaniu pracy. :)', 'Chaos.', '9:30  Na pracuj ogłaszają się tylko duże formy i korpo. Wystawianie tam ofert jest drogie i trzeba zaplanować kampanie i koszty. Małe lokalne firmy tam się nie ogłaszają. Szybciej na olx, gumtree.', 'Mam Pytanie', 'Mówisz, że wpisujesz w CV kursy tzn. jakie kursy masz na myśli? Robisz kurs na udemy, a później wpisujesz ten kurs do CV?', 'Ja to już straciłem nadzieje ze chociaż na juniora się dostanę. Rok już popracowałem jako programista, cv soczyste: wypunktowane co robiłem w poprzedniej firmie, link do gita gdzie jest 18 repozytoriow, jednozdaniowy opis dwóch najciekawszych projektów i po 2-3 screeny. Projekty mniejsze w angularze, reakcie, wpf, xamarinie, ASP.net mvc, teraz robię większy projekt w UWP. I jaki tego efekt? Wysyłam cv i bez odpowiedzi zazwyczaj 😂', 'Cześć Marek, mam do Ciebie pytanie. // Jak długo się uczysz programowania ? Tak mniej-więcej w Tygodniach, Miesiącach lub Latach. // Tak mniej - więcej ~~', 'Jak długo już się uczysz?']"
673,j5ufElsR7vc,"['Trzeba zaznaczyć, że niestety ale twórcy DENO w niedalekiej przyszłości będą skupiali się na usunieciu build-time TS type checking i bundlowania. Link do rozmowy teamu \nhttps://docs.google.com/document/d/1_WvwHl7BXUPmoiSeD8G83JmS8ypsTPqed4Btkqkn_-4/preview?pru=AAABcrrKL5k*nQ4LS569NsRRAce2BVanXw#', 'Super odcinek. Nie wiem jak dla innych ale dla mnie fundamentalne znaczenie w nauce z kursów wideo to styl (flow) prowadzącego i właśnie Jakub Król jest jednym z moich ulubionych i trafiających w mój sposób myślenia. Powoduje to przyjemność oraz skuteczność nauki', 'Pracuje z powodzeniem jako front end developer. Ideologiczna papka #blm która pojawiła się na stronie node js wzbudza we mnie obrzydzenie, nie będzie mi żal, jeśli odejdzie w niepamięć.', 'Tak szczerze . Uczę się React i JavaScript , a dalej nie wiem co za ich pomocą mogę zrobić XDD\nOczywiście im głębiej w to wchodzę tym bardziej to lubię i poznaję . Ale nie wiem co dzięki Node.js mogę zrobić i czy powinienem się go uczyć XD\nOczywiście jak będzie kurs z Deno to sobie zobaczę , ale jeszcze Node.js czeka na mnie :P', 'pytanie od czapy. do apki react pobieram dane z API w componentWillMount, ale dane nie są w jednej paczce/http, a każda zawiera link do następnej, łącznie kilkadziesiąt stron po 10 obiektów. gdy pobieram to w pętli (fetch czy axios), w pewnym momencie chrome myśli, że to zapętlenie i wywala net::ERR_CONNECTION_REFUSED. ktoś wie jak to ominąć?', ""Moim zdaniem dwie najważniejsze cechy deno :\n- zwiększone bezpieczeństwo;\n- wsparcie .ts;\nto chyba jednak za mało, żeby w najbliższym czasie przebić node'a."", 'Dino', 'Bardzo dobra prezentacja ! Jesli deno bedzie juz w pelni stable uzyje go do mojego przyszlego projektu :)', 'Hyhyhy LOL właśnie o tym się dowiedziałem / czytałem, a tu, pyk na YT samuraj film mi nagrał, Wielkie dzięki Królu złoty =]', 'Wbrew temu, co wielokrotnie pada w pierwszej minucie, nie jest to żaden Framework, tylko nowe środowisko uruchomieniowe.']"
674,LAzVdaBTpEM,"['Michał, ja będę tęsknił!!! :) Nie mówimy żegnaj, mówimy do widzenia! Bardzo Ci dziękuję za Twój wkład w rozwój tego projektu. Ps. O niespodziance opowiem za jakiś czas :)', 'Dzięki za kolejne ciekawe wyzwanie. Życzę udanych wakacji i oby ta przerwa trwała jak najkrócej :) Wrzucam również moje rozwiązanie: \nGitHub: https://github.com/rafalzw/Desired-Weight-Calculator\nProjekt: https://rafalzw.github.io/Desired-Weight-Calculator/', 'rozwiaznie: http://webdev.vxm.pl/weight-calculator/', 'Zakładam że kurs Vue? :)', 'Dzięki za poświęcony czas i ciekawe wyzwania. Moje rozwiązanie: https://codepen.io/qbasa86/pen/qBbZZdM', 'Czy chodzi o kurs na udemy? 😏', 'Już poszedł sub.', 'Czekam na jedno i drugie!', 'Dzięki za kolejny super film ! :)']"
675,oBWfzLzyAKM,"['ten filmik to mi wygląda tak totalnie jakby on został wzięty do odpowiedzi w szkole i próbował sobie przypomnieć formułki które wykuł. Ja wiem że pewnie ma sporo większą wiedzę niż ja i na pewno dobrze te wzorce rozumie i umie stosować, po prostu zwracam uwagę że tak dość zabawnie to wygląda.', 'No i gdzie ten 4 film z phytona', 'No i co dalej z Python? Już koniec kursu?', 'Ten materiał jest bardzo pomocny. Pytania o wzorce, SOLID bardzo często pojawiają się na rozmowach rekrutacyjncyh. Materiał daje wędkę, dzięki temu można wyłapać podstawowe pojęcia, i poszukać już więcej informacji na ich temat w necie :)', 'Oglądac x 1.5 :) ps. co nie oznacza, że prowadzący wie więcej. Nie. Czyta definicje. Ale o 1.5 razy szybciej. :D', 'Jeżeli ktoś szuka szczegółów to tu znajdzie większość w jednym miejscu, ładnie przedstawione blogprogramisty.net/przydatne-wzorce-projektowe-w-c/', 'Ilość hejtu w komentarzach jest nieporozumieniem. Jedyny pozytywny skutek to podniesienie ego wśród hejtujacych. Ta seria to nie seria dogłębnych tutoriali. Marek to też osoba która szuka pracy i mówi o rzeczach na które powinno się zwrócić uwagę, bazując na swoich doświadczeniach oraz spostrzeżeniach. Tak więc do hejterow: hejtujecie na zasadzie jakby to miał być konkretny tutorial, s wszyscy powinni wiedzieć o czym jest ta seria. To jak hejtowanie kota że nie umie szczekać.  Co prawda zgadzam się z tym że mowa o suchych definicjach niestety niczego nie wnosi bez przekazania konkretnych przykładów ale hejtowanie że: "" nic z tego nie wyniosłem"" albo ""ja wiem tak wiele już i jestem mega"" jest żałosne. Odnoszę wrażenie że żadna z osób hejtujacych nie odnajdzie się w przyszłości w żadnym dobrym zespole IT. Dlaczego? Bo brak wam konstruktywnej krytyki, a ta zarówno jak dzielenie się wiedzą jest istotna w wielu perspektywicznych zespołach. Ja uważam że lepiej by było żeby wzorce projektowe były przedstawione w 10 minut tak ogólnie. A stworzyć dodatkowo z 3 filmy w których pokazalbys wzorzec projektowy w użyciu i pokusił się o jakąś analizę funkcjonowania.', 'Pierwsza zasada YouTube: Nie nagrywaj po pijanemu.', 'czyste tło zapobiegnie temu skakaniu tonacji kolorów podczas nagrania. Niektórzy nawet tego nie zauważają innym skutecznie przeszkadza w koncentracji takie przeskakiwanie koloru tła.\nZa to fajny temat, dzięki za podpowiedzi.', 'bla bla bla bla']"
676,5EfAxEDh2t0,"['Czekam na Anglojęzyczny kanał ;D.', 'Mam jeszcze pyranie odnośnie angielskiego do wszystkich oglądających tutaj ten filmik. Czy są wśród was osoby które chciały by spotykać sie np 1 raz w tygodniu na luźne pogawędki w języku angielskim o tym co nas interesuje? Moim celem jest zlikwidowanie mojego strachu przed mówieniem. Szukam właśnie takiej grupy dzięki której mi się to uda. Niestety żadne szkoły języków obcych nie mają czegoś takiego w swoich ofertach. Mój strach przed mówieniem wynika ze złych doświadczeń z nauczycielami języków obcych. W codziennym życiu mam okazje ćwiczyć tylko pisanie.', 'Bartek Ty nie myślałeś o tym by stworzyć własną szkołe programowania gdzie nie płaci Ci za cały bootkamp tylko np za wybrane kursy tematyczne lub za wybrane filmy. Druga moja propozycja to taka abyś stworzył jakąś społeczność Twoich uczniów na jakiejś platwormie i wchodził w interakcje ze swoimi uczniami. Bardzo chciałabym Cie poznać na takiej platformie. Twoje kursy przyciągają jak magnes. Masz dar do tłumaczenia.', 'gdyby nie inne nazwisko, to postawiłbym pięć dyszek, że jesteś bratem Jacka Piekary', 'Bartku, nie na temat ale może zadziała. Na stronie websamuraj.pl jest info o zniżkach na ceny kursów na Udemy. Niestety zniżki nie działają. Czy to błąd czy ceny kursów na Udemy już nie są promocyjne?', 'Apka  do angielskiego  z motywem Anime 😍  biorę w ciemno.  Nie ma to jak połączyć ,  przyjemne z pożytecznym 😁  i z  twoimi materiałami naprawdę można zostać programista.\nTylko te chęci i brak czasu  trochę przeszkadzają.', 'Przerobiłam Twój  kurs #JavaScript. Tłumaczysz niesamowicie przystępnie, zagadnienia, które u innych były dla mnie niejasne. Dodatkowo przyjemnie się Ciebie słucha 🙂', 'Bartek jesteś super', 'Marzy mi się matryca w oku, żebym nie musiał aparatu nosić. :)', 'Witaj Bartek, pytanie mam - czy możesz nieco rozwinąć temat Twojego pomysłu na gamedev ? Najbardziej ciekawi jaka technologia / język programowania chodzi Ci po głowie, gdy myślisz o tym obszarze ? Pozdrawiam i powodzenia !']"
677,Y4SPOejGfOM,"['To dodatek do jakiegoś konkretnego kursu?', 'Ehhh jak ja nie lubię tych wstępów 😶', 'Dziękuje Mateusz za polecenie :) Może teraz coś w połączeniu z GraphQL lub Firebasem? Bardzo fajne technologie ;)', 'a ja tak to sobie wymyśliłem https://github.com/kkr600/swapi.git \nmoja pierwsza aplikacja w react. \ndopracuje, zrobię ccsy i wstawię do cv, może pomoże znaleźć pierwszą pracę w tym zawodzie.']"
678,q5Gg_uJBx1o,"['Dzięki za udostępnienie tej rozmowy!', 'Bardzo wartosciowy podcast. Wielkie dzieki !', 'Kiedy będzie dostępny na udemy kolejny kurs C#?', 'Bardzo fajny wywiad :)']"
679,a7VTX8G1j-A,"['Polecam prędkość 1:25', 'Dzięki za film !', ""58:45 ,, i chu.... , chyba to by było wszystko ' ' ;]"", 'Tomek! Ty bądź bardziej pewny siebie. Normalnie masz dobry kurs, promujesz go i koniec. Nie ma, że w internecie jest darmowe. Kto chce to sobie znajdzie, ale Ty nie musisz tego mówić xD', 'Podoba mi sie zarówno treść i forma tej serii.', 'Bardzo czekałem ten film. Oczekując fajnych praktycznych rzeczy o bazsch w WordPress. Potem czekałem na koniec filmu...', 'Kiedy będą zapowiadane odcinki ""matematyka  dla programistów""?', 'Mała uwaga organizacyjna. Ten odcinek nie wylądował chyba w swojej playliście - ""Wordpress jest cool - kurs dla developerów""', 'Są osoby które mają talent i predyspozycje do przekazywania wiedzy a inne tego nie mają. Ty należysz do tych drugich.  Parametry techniczne głosu są katastrofalne.  Zanim opublikujesz jakiś materiał, polecam go najpierw obejrzeć  i zastanowić się ... czy mi się to podba, czy jestem z tego co nagrałem po prostu zadowolony. Ogólnie nuda i nuda i nuda i nuda.']"
680,7uQfCDZuNtA,"['UWAGA UWAGA UWAGA :) Dokończenie filmu  znajdziecie tutaj: https://youtu.be/Ju_WTfN0OYc', 'Cześć, dlaczego zmienne na początku klasy którym przypisujesz null nie zamykasz w konstruktorze jak w poprzednich projektach? Jest jakaś różnica w takim zapisie?', 'Przydatna apka :) prosto zakodowana i to się ceni. Pozdrawiam', 'Szybki challenge dla Michała: Kolorowanie tabulacji to dodatek o nazwie...', 'Coś nam ucięło w produkcji, jutro powinna się pojawić druga część 😉', '360p? :(', 'Pizza']"
681,To_Zit2-KMk,"['Dzięki Marku za porady odnośnie twoich sposobów na naukę. Ciekawa jestem czy udało się tobie w końcu znaleźć tą pierwszą prace? Skoro tak dużo się uczyłeś a film był nagrany w czerwcu 2020 to już powinieneś mieć tą pracę. Daj znać jak Tobie idzie i co u Ciebie słychać teraz?', 'Dzięki Marku za porady odnośnie twoich sposobów na naukę. Ciekawa jestem czy udało się tobie w końcu znaleźć tą pierwszą prace? Skoro tak dużo się uczyłeś a film był nagrany w czerwcu 2020 to już powinieneś mieć tą pracę. Daj znać jak Tobie idzie i co u Ciebie słychać teraz?', 'Sam celuję aby zostać tak jak Ty fullstack lecz idzie mi to mozolnie. Robię jakiś darmowy kurs i czasami nie wiem jakich funkcji użyć aby wyszło podobnie jak autor przedstawił. To jest irytujące.', 'Marek, widać coraz większy luz przed kamerą. Super! A twoja naturalność jest the best. Dzięki, człowieku, że tu jesteś!  Trwaj!', 'challenge super :)', 'Wyglądasz na 20-50 lat :-D', 'Korzystacie z Anki, pomodoro lub innych tego typu rzeczy?', 'Oj marku jak byś tak z każdym piwko wypił to ciekawe jak by sie to skończyło.. 🤣', 'Może Twoja seria na kanale też okaże się pomocna w znalezieniu pracy :)', 'Możesz polecić jakies blogi kursy na yt na udemy które według Ciebie są dobre? PS Podejmuje sie challenga ;D']"
